year,month,dayofyear,hour,sin,sout,lin,lout,t,rh,vp,p,u,wdir,zu,zt,zq
2005,2,49,12,1080,398.85,216.72,312.31,-3.5995,79.167,3.5667,502.95,2.817,124.7,1.85,1.75,1.75
2005,2,49,13,488,205.4,292.05,309.17,-4.6395,100,4.1375,502.65,1.771,190.58,1.85,1.75,1.75
2005,2,49,14,756,316.8,281.83,312.23,-4.5245,99.945,4.1759,502.15,2.1835,145.79,1.85,1.75,1.75
2005,2,49,15,770.15,329.9,263.26,313.29,-4.7085,99.46,4.0908,501.8,1.8675,185.46,1.85,1.75,1.75
2005,2,49,16,766.9,338.65,216.7,312.25,-4.63,92.1,3.8107,501.65,1.7735,206.65,1.85,1.75,1.75
2005,2,49,17,433.4,205.45,263.39,308.23,-5.235,100,3.9321,501.5,2.4435,131.23,1.85,1.75,1.75
2005,2,49,18,301.2,195.95,164.15,303.42,-5.7475,78.92,2.9707,501.8,1.3865,219.98,1.85,1.75,1.75
2005,2,49,19,121.57,49.49,141.87,290.76,-5.421,28.783,1.117,502.1,1.9655,103,1.85,1.75,1.75
2005,2,49,20,0,0,144.89,285.24,-5.715,27.803,1.0432,502.4,1.144,178.47,1.85,1.75,1.75
2005,2,49,21,0,0,140.05,281.39,-6.191,23.412,0.8484,502.75,1.0645,147.41,1.85,1.75,1.75
2005,2,49,22,0,0,138.87,276.73,-7.33,27.745,0.91,503,1.819,204.31,1.85,1.75,1.75
2005,2,49,23,0,0,138.4,275.01,-7.0305,25.235,0.84879,503.25,1.463,190.77,1.85,1.75,1.75
2005,2,49,0,0,0,137.56,274.18,-5.945,16.96,0.62645,503.15,1.253,249.93,1.85,1.75,1.75
2005,2,50,1,0,0,139.87,272.24,-5.977,15.454,0.56807,502.8,1.7615,128.74,1.85,1.75,1.75
2005,2,50,2,0,0,137.73,269.06,-7.39,23.951,0.78045,502.25,2.7425,70.61,1.85,1.75,1.75
2005,2,50,3,0,0,136.57,268.42,-5.8695,13.384,0.49831,501.85,2.141,100.63,1.85,1.75,1.75
2005,2,50,4,0,0,136.85,268.41,-5.5355,12.602,0.48285,501.6,4.5145,67.139,1.85,1.75,1.75
2005,2,50,5,0,0,137.03,266.76,-5.977,13.323,0.49139,501.75,4.725,57.863,1.85,1.75,1.75
2005,2,50,6,0,0,136.39,263.52,-7.25,18.085,0.59753,502.4,1.66,86.883,1.85,1.75,1.75
2005,2,50,7,23.887,10.293,138.16,262.47,-6.508,15.22,0.53622,502.9,1.116,124.03,1.85,1.75,1.75
2005,2,50,8,188.15,77.43,138.66,263.78,-7.0315,17.057,0.5744,503.35,2.64,61.721,1.85,1.75,1.75
2005,2,50,9,512.5,190.3,140.31,271.73,-6.241,19.349,0.69756,503.75,4.281,72.173,1.85,1.75,1.75
2005,2,50,10,822,302.8,145.48,282.06,-5.2355,21.289,0.8376,503.9,4.791,81.75,1.85,1.75,1.75
2005,2,50,11,1061,411,154.44,290.5,-5.001,34.616,1.3893,503.8,5.7915,76.709,1.85,1.75,1.75
2005,2,50,12,1214,491.1,169.28,304.48,-4.6115,51.748,2.1489,503.9,4.691,92.44,1.85,1.75,1.75
2005,2,50,13,1288.5,528.8,205.34,313.77,-4.171,70.773,3.0473,503.75,3.322,120.68,1.85,1.75,1.75
2005,2,50,14,828.5,359.5,265.84,312.76,-4.2775,96.005,4.0963,503.45,2.618,145,1.85,1.75,1.75
2005,2,50,15,874.5,381.55,256.64,312.87,-4.506,96.172,4.0244,503,3.1985,143.37,1.85,1.75,1.75
2005,2,50,16,687.25,319.7,247.59,310.96,-4.6745,88.639,3.6502,502.65,2.825,119.08,1.85,1.75,1.75
2005,2,50,17,487.45,255.3,198.12,306.49,-4.2475,75.615,3.2239,502.5,2.469,125.48,1.85,1.75,1.75
2005,2,50,18,335.35,224.55,146.31,298.19,-4.175,40.73,1.7401,502.4,2.819,104.17,1.85,1.75,1.75
2005,2,50,19,108.71,46.845,135.82,284.62,-5.0875,20.162,0.80306,502.6,3.045,97.645,1.85,1.75,1.75
2005,2,50,20,0,0,136.01,278.82,-5.6945,18.703,0.70693,502.75,3.6655,86.355,1.85,1.75,1.75
2005,2,50,21,0,0,135.13,275.03,-6.1935,20.956,0.75795,503.15,4.524,100.17,1.85,1.75,1.75
2005,2,50,22,0,0,132.07,272.62,-6.358,21.98,0.78378,503.55,4.452,109.62,1.85,1.75,1.75
2005,2,50,23,0,0,130.15,270.03,-6.6375,24.435,0.84952,503.75,4.4325,119.25,1.85,1.75,1.75
2005,2,50,0,0,0,128.44,267.9,-7.235,27.805,0.91978,503.75,3.9855,123.54,1.85,1.75,1.75
2005,2,51,1,0,0,129.39,267.68,-6.794,22.743,0.7816,503.35,4.4865,98.248,1.85,1.75,1.75
2005,2,51,2,0,0,130.78,265.81,-7.407,26.7,0.86783,503,3.949,95.581,1.85,1.75,1.75
2005,2,51,3,0,0,128.44,261.34,-8.99,12.825,0.36457,502.55,3.4725,82.64,1.85,1.75,1.75
2005,2,51,4,0,0,129.16,262.3,-7.8185,13.876,0.43881,502.45,3.0395,60.33,1.85,1.75,1.75
2005,2,51,5,0,0,129.46,262.92,-6.985,16.249,0.54873,502.4,3.3875,66.385,1.85,1.75,1.75
2005,2,51,6,0,0,126.65,258.76,-9.28,11.881,0.32876,502.5,3.6625,110.09,1.85,1.75,1.75
2005,2,51,7,10.828,10.157,125.33,257.08,-9.365,10.776,0.29567,502.65,2.9185,124.37,1.85,1.75,1.75
2005,2,51,8,212.5,87.975,125.85,258.07,-8.115,12.788,0.39063,502.85,3.199,128.99,1.85,1.75,1.75
2005,2,51,9,508.8,205.5,130.78,268.3,-6.712,13.397,0.46308,503.25,4.197,106.3,1.85,1.75,1.75
2005,2,51,10,851.5,307.9,141.78,279.3,-6.0395,17.561,0.64512,503.6,3.754,192.45,1.85,1.75,1.75
2005,2,51,11,1077.5,391.85,149.13,289.39,-5.3485,20.204,0.7863,503.8,3.8885,199.65,1.85,1.75,1.75
2005,2,51,12,1227,461.3,154.01,298.23,-4.725,24.874,1.0215,503.7,3.532,202.48,1.85,1.75,1.75
2005,2,51,13,1296,503.05,163.07,306.88,-4.831,53.197,2.1642,503.6,4.0535,211.48,1.85,1.75,1.75
2005,2,51,14,1274,505.1,164.11,309.69,-4.1455,48.286,2.0819,503.45,3.2485,180.6,1.85,1.75,1.75
2005,2,51,15,1151,479.45,158.85,311.9,-2.5445,41.474,2.0477,503.25,2.0295,185.43,1.85,1.75,1.75
2005,2,51,16,889.5,410.35,166.64,310.46,-2.33,42.84,2.1417,503.15,2.1185,136.44,1.85,1.75,1.75
2005,2,51,17,649.25,351,163.31,304.18,-1.9455,30.214,1.5175,503.15,3.102,82.894,1.85,1.75,1.75
2005,2,51,18,381.6,273.1,144.25,296.85,-1.6665,9.2222,0.49001,503.35,3.234,74.152,1.85,1.75,1.75
2005,2,51,19,248.24,105.81,139.95,291.11,-2.3105,9.8707,0.49731,503.65,1.7695,78.464,1.85,1.75,1.75
2005,2,51,20,0,0,142.91,282.55,-3.4125,9.0688,0.41621,503.8,2.0235,61.175,1.85,1.75,1.75
2005,2,51,21,0,0,140.68,279.64,-3.4655,8.2325,0.37611,504.15,0.563,65.021,1.85,1.75,1.75
2005,2,51,22,0,0,139.91,277.76,-3.1885,6.5911,0.30842,504.55,0.4905,28.735,1.85,1.75,1.75
2005,2,51,23,0,0,138.76,275.07,-3.971,8.2464,0.35935,504.65,1.74,56.321,1.85,1.75,1.75
2005,2,51,0,0,0,138.65,272.41,-4.6685,9.0569,0.37371,504.4,0.735,64.665,1.85,1.75,1.75
2005,2,52,1,0,0,139.95,271.55,-4.089,9.491,0.41332,504,0.9355,94.426,1.85,1.75,1.75
2005,2,52,2,0,0,135.95,268.97,-4.8885,10.234,0.41499,503.55,0.803,116.36,1.85,1.75,1.75
2005,2,52,3,0,0,139.03,268.06,-5.0055,8.9688,0.35965,503.1,0.7905,83.753,1.85,1.75,1.75
2005,2,52,4,0,0,138.24,266.73,-4.952,8.5564,0.34476,502.9,0.696,88.572,1.85,1.75,1.75
2005,2,52,5,0,0,138.51,266.02,-5.354,9.2377,0.35951,502.95,1.121,76.256,1.85,1.75,1.75
2005,2,52,6,0,0,140.2,265.74,-4.848,8.9368,0.36293,503.1,2.1875,106.04,1.85,1.75,1.75
2005,2,52,7,24.45,10.641,140.58,267.03,-4.2965,12.556,0.53757,503.25,3.811,145.77,1.85,1.75,1.75
2005,2,52,8,228.85,87.665,143.74,269.19,-3.498,14.382,0.65621,503.6,3.8885,147.89,1.85,1.75,1.75
2005,2,52,9,550.55,207.65,156.02,280.59,-2.5855,19.007,0.93722,504,3.803,148.42,1.85,1.75,1.75
2005,2,52,10,833,316.25,166.99,294.86,-1.806,19.184,1.0082,504.2,3.488,142.81,1.85,1.75,1.75
2005,2,52,11,1057.5,408.05,170.33,306.81,-1.713,17.121,0.90607,504.3,3.225,124.67,1.85,1.75,1.75
2005,2,52,12,1206.5,472.3,174.73,313.54,-1.299,25.941,1.424,504.15,3.4625,142.8,1.85,1.75,1.75
2005,2,52,13,1278.5,502.8,173.3,314.79,-1.819,29.192,1.535,503.85,3.4245,124.11,1.85,1.75,1.75
2005,2,52,14,1247.5,507.3,177.89,316.77,-1.5195,35.144,1.8921,503.5,2.9865,137.64,1.85,1.75,1.75
2005,2,52,15,1141,495.5,169.34,313.73,-1.3485,22.597,1.2335,503.05,3.171,109.37,1.85,1.75,1.75
2005,2,52,16,948.5,453.25,159.5,307.93,-1.6875,17.252,0.91494,502.8,3.5145,88.604,1.85,1.75,1.75
2005,2,52,17,684.65,374.85,157.16,307.52,-1.553,18.907,1.0166,502.9,2.6705,107.91,1.85,1.75,1.75
2005,2,52,18,377.05,267.15,150.76,302.63,-1.745,21.874,1.1551,502.8,2.805,140.39,1.85,1.75,1.75
2005,2,52,19,198.32,86.31,143.13,290.08,-3.2675,16.567,0.77859,503.05,2.2545,97.875,1.85,1.75,1.75
2005,2,52,20,0,0,145.09,281.62,-4.2975,14.617,0.6225,503.4,2.7735,81.87,1.85,1.75,1.75
2005,2,52,21,0,0,145.7,277.88,-4.7455,10.273,0.42119,503.6,3.945,69.711,1.85,1.75,1.75
2005,2,52,22,0,0,146.04,276.26,-4.86,10.9,0.44288,503.95,3.506,60.306,1.85,1.75,1.75
2005,2,52,23,0,0,146.26,274.33,-5.1005,10.159,0.40404,504.3,2.404,70.659,1.85,1.75,1.75
2005,2,52,0,0,0,147.07,273.6,-5.119,11.242,0.44633,504.2,3.6385,51.648,1.85,1.75,1.75
2005,2,53,1,0,0,147.27,272.48,-5.3215,15.489,0.60407,503.7,3.204,55.785,1.85,1.75,1.75
2005,2,53,2,0,0,143.53,271.5,-5.799,22.27,0.83088,503,4.5535,69.505,1.85,1.75,1.75
2005,2,53,3,0,0,142.2,269.96,-6.4715,26.843,0.94857,502.75,4.119,66.704,1.85,1.75,1.75
2005,2,53,4,0,0,142.08,268.83,-6.8505,30.12,1.0302,502.45,3.6645,78.225,1.85,1.75,1.75
2005,2,53,5,0,0,142.74,267.82,-7.145,30.311,1.0108,502.55,3.95,87.014,1.85,1.75,1.75
2005,2,53,6,0,0,142.65,266.51,-7.4,27.724,0.90404,502.75,4.61,89.974,1.85,1.75,1.75
2005,2,53,7,9.3565,8.732,143.25,265.45,-7.36,23.005,0.75224,503,4.5925,82.154,1.85,1.75,1.75
2005,2,53,8,231.1,89.095,143.35,266.74,-5.9795,22.39,0.82844,503.55,4.838,88.278,1.85,1.75,1.75
2005,2,53,9,557.9,210.45,149.21,277.64,-4.5285,28.328,1.1832,504,5.7215,102.35,1.85,1.75,1.75
2005,2,53,10,850,324,154.86,288.93,-4.1615,30.503,1.3118,504.2,5.923,106.91,1.85,1.75,1.75
2005,2,53,11,1072.5,409.6,162.79,301.13,-3.4015,35.212,1.621,504.25,5.447,119.43,1.85,1.75,1.75
2005,2,53,12,1214,455.8,175.06,313.02,-2.8125,51.197,2.4732,504.2,3.652,143.11,1.85,1.75,1.75
2005,2,53,13,1155,454.85,205.86,314.3,-3.628,74.689,3.3449,503.8,3.5175,163.5,1.85,1.75,1.75
2005,2,53,14,1254,513.95,190.26,314.85,-4.0005,72.663,3.1765,503.25,3.3725,132.12,1.85,1.75,1.75
2005,2,53,15,1132,479.9,172.68,312.71,-3.5125,52.051,2.3695,502.8,3.238,116.89,1.85,1.75,1.75
2005,2,53,16,957,443.95,166.24,310.93,-3.718,61.395,2.7472,502.5,3.117,116.39,1.85,1.75,1.75
2005,2,53,17,692.85,354.55,159.64,306.85,-3.1855,52.37,2.4495,502.6,3.441,142.01,1.85,1.75,1.75
2005,2,53,18,381.95,258.65,150.38,299.18,-3.3005,40.49,1.8857,502.8,3.8145,125.77,1.85,1.75,1.75
2005,2,53,19,236.56,101.35,142.49,288.87,-4.5495,34.373,1.4348,503,3.4265,101.56,1.85,1.75,1.75
2005,2,53,20,0,0,143.1,278.13,-6.5845,28.701,1.0142,503.2,3.537,61.805,1.85,1.75,1.75
2005,2,53,21,0,0,140.98,272.03,-8.065,22.127,0.68071,503.5,5.0895,70.047,1.85,1.75,1.75
2005,2,53,22,0,0,143.07,272.34,-7.36,27.709,0.9083,503.85,4.6135,56.998,1.85,1.75,1.75
2005,2,53,23,0,0,144.44,273.44,-6.5715,33.766,1.1842,504.2,4.329,77.506,1.85,1.75,1.75
2005,2,53,0,0,0,144.38,273.68,-6.263,38.124,1.372,504.1,4.7215,86.27,1.85,1.75,1.75
2005,2,54,1,0,0,139.1,270.12,-7.2435,31.468,1.051,503.5,5.452,58.725,1.85,1.75,1.75
2005,2,54,2,0,0,140.07,266.82,-8.005,23.977,0.7415,503.15,4.837,69.457,1.85,1.75,1.75
2005,2,54,3,0,0,138.46,264.66,-8.68,23.213,0.67649,502.75,4.593,74.447,1.85,1.75,1.75
2005,2,54,4,0,0,137.37,263.39,-8.9,23.737,0.67849,502.45,4.868,79.29,1.85,1.75,1.75
2005,2,54,5,0,0,138.78,263.02,-8.76,22.947,0.6641,502.65,4.2295,74.097,1.85,1.75,1.75
2005,2,54,6,0,0,143.51,264.82,-7.62,37.468,1.1998,503.2,3.6835,108.45,1.85,1.75,1.75
2005,2,54,7,10.4,9.317,141.6,265.41,-7.285,39.383,1.2971,503.25,4.414,107.73,1.85,1.75,1.75
2005,2,54,8,229.7,87.635,143.73,267.82,-6.0715,37.365,1.3676,503.6,4.3935,111.56,1.85,1.75,1.75
2005,2,54,9,554.15,209.25,152.76,279.46,-5.227,37.975,1.4936,504.05,4.031,122.45,1.85,1.75,1.75
2005,2,54,10,843,319.5,157.54,291.38,-4.4025,33.246,1.4037,504.2,3.924,116.55,1.85,1.75,1.75
2005,2,54,11,1057,397.45,162.51,301.61,-4.826,50.437,2.0446,504.2,2.914,150.16,1.85,1.75,1.75
2005,2,54,12,979,371.35,192.79,308.75,-6.097,89.007,3.2454,504.2,2.499,180.96,1.85,1.75,1.75
2005,2,54,13,559.6,251.8,269.6,306.6,-6.61,100,3.4926,503.9,2.0275,193.48,1.85,1.75,1.75
2005,2,54,14,454.3,205.3,269.97,302.45,-7.0315,100,3.367,503.5,3.798,189.04,1.85,1.75,1.75
2005,2,54,15,319.65,162.6,285.96,300.67,-6.4375,100,3.5452,502.85,4.524,196.15,1.85,1.75,1.75
2005,2,54,16,405.65,202.85,284.26,301.33,-6.516,100,3.5209,502.5,2.9245,187.97,1.85,1.75,1.75
2005,2,54,17,605.3,328.5,189.31,303.61,-6.5625,94.558,3.3133,502.6,2.355,120.29,1.85,1.75,1.75
2005,2,54,18,240.85,156.8,193.7,296.44,-6.694,93.738,3.2427,502.85,3.04,145.89,1.85,1.75,1.75
2005,2,54,19,235.04,104.13,143.05,286.41,-6.6755,74.853,2.6008,503.1,4.212,151.97,1.85,1.75,1.75
2005,2,54,20,0,0,142.38,278.31,-6.656,49.993,1.7382,503.4,5.7755,153.42,1.85,1.75,1.75
2005,2,54,21,0,0,144.27,276.4,-6.4705,47.847,1.6913,503.6,6.588,173.46,1.85,1.75,1.75
2005,2,54,22,0,0,147.1,274.89,-6.664,47.014,1.6343,503.9,5.906,178.69,1.85,1.75,1.75
2005,2,54,23,0,0,149.58,273.63,-6.899,48.577,1.6544,504.1,6.2245,195.23,1.85,1.75,1.75
2005,2,54,0,0,0,149.13,272.41,-7.25,50.947,1.6824,504,6.343,198.55,1.85,1.75,1.75
2005,2,55,1,0,0,151.9,273.1,-7.385,63.151,2.0622,503.65,6.419,185.94,1.85,1.75,1.75
2005,2,55,2,0,0,193.74,277.89,-7.245,75.374,2.491,503.15,8.16,179.24,1.85,1.75,1.75
2005,2,55,3,0,0,157.19,273.79,-7.61,68.701,2.1992,502.8,6.673,180.05,1.85,1.75,1.75
2005,2,55,4,0,0,154.71,270.61,-7.96,63.018,1.9583,502.6,4.359,190.78,1.85,1.75,1.75
2005,2,55,5,0,0,148.93,266.89,-8.4,55.378,1.6543,502.6,3.59,194.88,1.85,1.75,1.75
2005,2,55,6,0,0,147.9,266.71,-8.415,58.773,1.7534,502.7,4.262,171.01,1.85,1.75,1.75
2005,2,55,7,19.242,9.3845,146.32,265.03,-8.75,61.015,1.7675,502.85,3.907,160.5,1.85,1.75,1.75
2005,2,55,8,228.6,86.98,147.68,266.3,-8.01,64.905,2.0076,503.2,4.4695,169.78,1.85,1.75,1.75
2005,2,55,9,551.5,208.3,154.92,276.66,-7.54,72.543,2.3365,503.7,4.5585,172.51,1.85,1.75,1.75
2005,2,55,10,833,314.9,162.56,288.88,-7.39,83.712,2.7314,503.95,4.504,179.58,1.85,1.75,1.75
2005,2,55,11,888,374.75,222.68,299.73,-7.0995,100,3.3475,503.95,5.41,190,1.85,1.75,1.75
2005,2,55,12,513.4,259.5,282.83,300.68,-6.5305,100,3.5166,503.85,5.1485,198.5,1.85,1.75,1.75
2005,2,55,13,246.3,133.35,287.72,297.19,-6.323,100,3.5803,503.5,4.759,197.43,1.85,1.75,1.75
2005,2,55,14,196.75,108.95,287.11,294.75,-6.3575,100,3.5696,503,5.292,187.55,1.85,1.75,1.75
2005,2,55,15,193.15,108,288.37,294.38,-6.0685,100,3.6597,502.6,5.127,193.14,1.85,1.75,1.75
2005,2,55,16,591.95,292.8,246.59,299.25,-5.904,100,3.7121,502.55,6.315,208.15,1.85,1.75,1.75
2005,2,55,17,618.75,334.45,179.57,298.25,-6.1065,100,3.6481,502.45,8.55,210.65,1.85,1.75,1.75
2005,2,55,18,380.35,273.85,158.52,292.68,-6.6755,100,3.4727,502.5,9.81,210.02,1.85,1.75,1.75
2005,2,55,19,187.62,91.5,147.5,286.44,-7.1695,99.293,3.3051,502.85,8.255,208.76,1.85,1.75,1.75
2005,2,55,20,0,0,148.94,280.58,-7.445,89.688,2.9095,503.3,6.2645,204.31,1.85,1.75,1.75
2005,2,55,21,0,0,151,279.12,-6.697,75.544,2.6174,503.7,6.5025,203.47,1.85,1.75,1.75
2005,2,55,22,0,0,154.25,278.38,-6.026,66.386,2.438,503.95,7.09,199.37,1.85,1.75,1.75
2005,2,55,23,0,0,158.68,278.07,-6.809,81.966,2.8126,504.1,7.036,204.81,1.85,1.75,1.75
2005,2,55,0,0,0,158.3,279.07,-6.847,95.272,3.2598,504.1,6.4,209.08,1.85,1.75,1.75
2005,2,56,1,0,0,174.98,279.33,-6.942,100,3.3931,503.9,5.3765,211.72,1.85,1.75,1.75
2005,2,56,2,0,0,250.87,282.32,-6.8715,100,3.4139,503.55,4.301,203.88,1.85,1.75,1.75
2005,2,56,3,0,0,279.22,285.36,-7.2095,100,3.3158,503.1,5.162,209.49,1.85,1.75,1.75
2005,2,56,4,0,0,277.02,284.62,-7.45,100,3.2465,502.75,5.2195,203.61,1.85,1.75,1.75
2005,2,56,5,0,0,267.95,279.57,-7.835,100,3.1401,502.8,4.4505,196.17,1.85,1.75,1.75
2005,2,56,6,0,0,265.29,277.26,-8.395,100,2.9886,503.05,4.9015,194.29,1.85,1.75,1.75
2005,2,56,7,17.542,10.455,265.49,277.74,-7.72,100,3.1716,503.25,4.7355,200.18,1.85,1.75,1.75
2005,2,56,8,247.9,98.13,263.26,278.39,-7.033,100,3.3664,503.55,4.3105,190.42,1.85,1.75,1.75
2005,2,56,9,518.2,224.95,213.92,287,-6.0605,96.073,3.5186,503.85,6.601,193.46,1.85,1.75,1.75
2005,2,56,10,793.5,347.45,179.29,296.41,-5.3165,93.196,3.639,504.1,6.81,189.01,1.85,1.75,1.75
2005,2,56,11,1014,430.95,194.32,305.48,-4.676,89.379,3.6851,504.25,6.898,192.08,1.85,1.75,1.75
2005,2,56,12,910.5,411.8,246.92,309.97,-5.1085,99.239,3.9443,504.25,5.3085,204.75,1.85,1.75,1.75
2005,2,56,13,658.75,329.75,288.12,309.01,-4.9985,100,4.0122,504,5.94,207.84,1.85,1.75,1.75
2005,2,56,14,348.2,190.25,291.99,304.56,-5.0045,100,4.0103,503.45,6.313,219.81,1.85,1.75,1.75
2005,2,56,15,122.2,82.65,279.01,296.97,-5.536,89.87,3.4474,503.35,5.6235,224.69,1.85,1.75,1.75
2005,2,56,16,154.5,115.4,262.88,292.76,-4.349,56.526,2.3971,503.3,4.719,169.74,1.85,1.75,1.75
2005,2,56,17,642.9,472.5,179.97,300.76,-5.2345,90.589,3.5645,502.95,5.762,238.14,1.85,1.75,1.75
2005,2,56,18,180.35,143.75,249.02,296.1,-5.9535,100,3.697,503.1,6.8825,245.08,1.85,1.75,1.75
2005,2,56,19,155.55,80.475,175.68,285.74,-6.681,100,3.4724,503.4,4.9165,282.39,1.85,1.75,1.75
2005,2,56,20,0,0,158.89,280.46,-6.355,92.938,3.314,503.5,4.5025,318.59,1.85,1.75,1.75
2005,2,56,21,0,0,157.16,276.88,-4.9985,58.843,2.3558,503.65,3.2875,258.32,1.85,1.75,1.75
2005,2,56,22,0,0,160.55,273.19,-4.769,52.704,2.1561,503.85,2.4035,183.75,1.85,1.75,1.75
2005,2,56,23,0,0,158.07,270.14,-5.6465,66.516,2.524,504.05,1.212,117.1,1.85,1.75,1.75
2005,2,56,0,0,0,163.97,269.89,-6.1465,75.669,2.7492,504.15,1.3985,87.274,1.85,1.75,1.75
2005,2,57,1,0,0,194.23,273.88,-7.28,100,3.2952,503.65,2.154,172.31,1.85,1.75,1.75
2005,2,57,2,0,0,205.25,277.59,-7.84,100,3.1376,503.1,3.1115,198.23,1.85,1.75,1.75
2005,2,57,3,0,0,224.79,277.11,-7.98,100,3.0994,502.7,3.5655,197.77,1.85,1.75,1.75
2005,2,57,4,0,0,271.7,281.69,-7.645,100,3.1917,502.4,3.1465,207.2,1.85,1.75,1.75
2005,2,57,5,0,0,266.63,280.43,-7.87,100,3.13,502.6,2.1845,233.04,1.85,1.75,1.75
2005,2,57,6,0,0,253.44,273.78,-8.61,100,2.9326,502.75,1.43,196.47,1.85,1.75,1.75
2005,2,57,7,16.79,11.681,255.84,274.1,-8.685,100,2.9133,502.95,1.5545,184.31,1.85,1.75,1.75
2005,2,57,8,192.1,123.15,261.34,283.61,-7.87,100,3.1326,503.1,1.976,155.56,1.85,1.75,1.75
2005,2,57,9,385.75,230.75,258.8,293.44,-6.168,100,3.6296,503.6,2.0575,156.11,1.85,1.75,1.75
2005,2,57,10,248.6,179.25,276.25,294.32,-5.862,99.721,3.7164,503.75,2.6925,186.51,1.85,1.75,1.75
2005,2,57,11,288.8,224.75,288.94,298.13,-5.685,100,3.7841,503.75,2.9655,203.55,1.85,1.75,1.75
2005,2,57,12,657.55,440,296.27,311.42,-3.8515,99.552,4.4054,503.5,2.3755,178.29,1.85,1.75,1.75
2005,2,57,13,316.85,220,295.65,303.85,-4.428,100,4.2127,503.15,2.9355,192.2,1.85,1.75,1.75
2005,2,57,14,496.35,351.75,295.38,307.64,-4.7385,100,4.1037,502.75,2.1865,131.14,1.85,1.75,1.75
2005,2,57,15,412.65,283.35,295.79,306.67,-4.621,100,4.1441,502.45,2.153,171.05,1.85,1.75,1.75
2005,2,57,16,413.85,282.1,295.25,306.89,-4.496,100,4.1883,502.35,2.351,205.47,1.85,1.75,1.75
2005,2,57,17,394.65,279.65,272.48,307.82,-4.16,100,4.3099,502.2,1.991,210.64,1.85,1.75,1.75
2005,2,57,18,208.75,158.25,240.65,298.99,-5.265,100,3.9222,502.25,2.144,151.26,1.85,1.75,1.75
2005,2,57,19,60.974,42.42,165.28,281.44,-6.613,93.636,3.2738,502.45,2.67,100.04,1.85,1.75,1.75
2005,2,57,20,0,0,155.95,272.54,-6.638,80.771,2.8134,502.7,2.639,103.83,1.85,1.75,1.75
2005,2,57,21,0,0,162,272.48,-7.1665,93.414,3.1049,502.9,3.2105,103.48,1.85,1.75,1.75
2005,2,57,22,0,0,148.13,269.67,-6.5615,61.195,2.1446,503.35,4.5995,124.24,1.85,1.75,1.75
2005,2,57,23,0,0,146.74,268.74,-6.6005,57.244,1.9983,503.5,5.1175,142.9,1.85,1.75,1.75
2005,2,57,0,0,0,147.52,267.64,-7.955,92.185,2.8636,503.35,3.8245,145.18,1.85,1.75,1.75
2005,2,58,1,0,0,175.54,267.47,-8.635,100,2.9263,503.15,2.0245,181.18,1.85,1.75,1.75
2005,2,58,2,0,0,225.82,271.6,-9.34,100,2.7499,502.7,1.9865,72.828,1.85,1.75,1.75
2005,2,58,3,0,0,253.67,274.51,-9.395,100,2.7363,502.3,3.403,66.527,1.85,1.75,1.75
2005,2,58,4,0,0,227.25,268.68,-8.365,74.972,2.2168,502.35,3.773,118.83,1.85,1.75,1.75
2005,2,58,5,0,0,144.63,266.38,-7.315,66.373,2.1801,502.65,5.2445,143.02,1.85,1.75,1.75
2005,2,58,6,0,0,143.51,265.67,-7.68,68.325,2.1724,502.85,5.6445,174.72,1.85,1.75,1.75
2005,2,58,7,19.451,12.318,148.2,264.18,-8.715,92.52,2.6871,502.95,4.93,213.66,1.85,1.75,1.75
2005,2,58,8,263,107.2,175.73,271.7,-8.26,100,3.0249,503.25,3.977,202.44,1.85,1.75,1.75
2005,2,58,9,562.9,260.05,153.1,276.02,-6.217,70.627,2.5454,503.6,3.8425,183.33,1.85,1.75,1.75
2005,2,58,10,842.5,421.25,160.38,290.03,-5.1615,69.613,2.7553,503.75,5.3145,180.22,1.85,1.75,1.75
2005,2,58,11,905.5,503.9,213.19,303.6,-4.988,87.126,3.498,503.75,4.269,177.45,1.85,1.75,1.75
2005,2,58,12,1148,634.45,193.32,311.25,-4.6755,85.388,3.5188,503.75,4.2655,192.73,1.85,1.75,1.75
2005,2,58,13,909,538.5,253.57,312.66,-4.813,96.162,3.9202,503.45,4.306,196.64,1.85,1.75,1.75
2005,2,58,14,907,549.25,271.98,313.3,-4.9075,99.723,4.0324,502.95,4.7045,213.41,1.85,1.75,1.75
2005,2,58,15,723.2,459.9,291.72,311.45,-4.7215,100,4.109,502.4,4.7475,218.4,1.85,1.75,1.75
2005,2,58,16,770.5,487.2,239.59,311.91,-4.8715,99.373,4.0317,502.1,3.3345,220.1,1.85,1.75,1.75
2005,2,58,17,548.85,381.6,222.4,307.5,-4.9475,96.808,3.9001,501.85,2.5445,221.4,1.85,1.75,1.75
2005,2,58,18,263.6,211.5,219.32,299.33,-5.548,97.741,3.74,501.8,3.106,235.12,1.85,1.75,1.75
2005,2,58,19,43.14,32.105,257.82,294.76,-6.4775,100,3.5326,502.3,3.8385,247.67,1.85,1.75,1.75
2005,2,58,20,0,0,197.12,286.2,-7.218,99.306,3.2918,502.45,2.96,281.5,1.85,1.75,1.75
2005,2,58,21,0,0,154.72,273.99,-6.9065,80.736,2.7478,502.65,1.654,259.96,1.85,1.75,1.75
2005,2,58,22,0,0,157.54,270.46,-7.12,64.091,2.144,503,1.629,108.14,1.85,1.75,1.75
