date,sin,sout,albedo,lin,lout,rh,t,u,wd,p,zu,zt,rho,q,teq,ts,qs,zq
2005-12-26,,,,308.6041666666667,311.825,0.9267291666666667,272.20354166666664,2.377083333333333,113.99354166666666,574.589779836254,2.0,2.0,0.46139485900797367,0.005678339526389904,286.2660663766076,272.82751086637103,0.00644751681083602,2.0
2005-12-27,,,,310.74375000000003,313.17291666666665,0.9088333333333334,273.2154166666666,1.3724999999999998,169.87291666666667,574.589779836254,2.0,2.0,0.43699710926541613,0.006024813495297775,288.1160188551668,272.8518181404754,0.0064656155707905035,2.0
2005-12-28,199.98458333333335,158.65875,,309.84583333333336,315.0729166666667,0.86610625,,,,574.589779836254,2.0,2.0,,,,273.08969282224274,0.00658513751820874,2.0
2005-12-29,177.13750000000002,149.07229166666667,,314.30625000000003,314.43125000000003,0.9273541666666666,273.1395833333333,1.6333333333333335,127.55,574.589779836254,2.0,2.0,0.4387991510297921,0.0061146484817618035,288.26340700024343,273.0554135496322,0.006567739610792954,2.0
2005-12-30,219.39583333333334,165.966875,,311.92291666666665,316.36041666666665,0.9318541666666667,273.311875,1.2562499999999999,136.29166666666666,574.589779836254,2.0,2.0,0.4346666433446397,0.006225357061890187,288.7051750641387,273.15,0.0066172968261999825,2.0
2005-12-31,115.46208333333334,92.83354166666668,,313.1875,311.10625,0.9034583333333334,273.18312499999996,1.6722916666666665,197.24,574.589779836254,2.0,2.0,0.43785821947851106,0.005972236879642539,287.95532892310126,272.62240057225813,0.006354336840395897,2.0
2006-01-01,,,,312.44166666666666,312.81874999999997,0.8588541666666667,273.75916666666666,2.137916666666667,207.30875,574.589779836254,2.0,2.0,0.4234371539783884,0.005921632784068318,288.3987664862259,272.966429859367,0.006523307242405982,2.0
2006-01-02,127.64770833333334,121.07333333333334,,315.6125,311.3208333333333,0.8504166666666667,273.419375,1.93625,148.729375,574.589779836254,2.0,2.0,0.4319855675985203,0.005718413271458794,287.564157020218,272.7250045306975,0.006410799389950243,2.0
2006-01-03,228.73958333333334,187.87166666666667,,310.8,315.175,0.8885000000000001,273.24104166666666,2.14875,141.80645833333332,574.589779836254,2.0,2.0,0.4364756917802519,0.005887104223254866,287.80354389292637,273.1163706360915,0.006599618683430702,2.0
2006-01-04,188.63916666666668,159.24499999999998,,308.27916666666664,308.1166666666667,0.8957687499999999,272.4739583333333,1.2964583333333333,199.395625,574.589779836254,2.0,2.0,0.4548498804559448,0.005618763679043961,286.38527192048065,271.89142267190545,0.006016495102667443,2.0
2006-01-05,336.36562499999997,240.8975,,294.90833333333336,306.18958333333336,0.7658020833333333,273.6645833333333,1.5229166666666665,181.206875,574.589779836254,2.0,2.0,0.42550824349280725,0.005203551475596743,286.53710514375126,271.48091256334635,0.005849653259296326,2.0
2006-01-06,337.633125,236.634375,,206.475,295.3625,0.4830291666666667,273.7004166666666,2.400208333333333,161.98083333333332,574.589779836254,2.0,2.0,0.42497360279758545,0.00334918999824515,281.99379429713343,269.3236164509451,0.005027352121478349,2.0
2006-01-07,334.45,247.92916666666667,,242.41875000000002,300.61041666666665,0.7186479166666667,272.5016666666666,,,574.589779836254,2.0,2.0,0.4539884673348118,0.00447957702713263,283.6024951870943,270.41351009966496,0.0053801485863385025,2.0
2006-01-08,371.0002083333333,260.4214583333333,,209.66458333333333,291.77916666666664,0.5421354166666666,273.60729166666664,2.1104166666666666,175.5625,574.589779836254,2.0,2.0,0.4266397847710582,0.0037735246920240014,282.94291883213486,268.11365738991253,0.004678626690125021,2.0
2006-01-09,206.59541666666667,140.65708333333333,,274.46250000000003,310.00208333333336,0.7990270833333333,273.6454166666667,1.5772916666666665,159.92229166666667,574.589779836254,2.0,2.0,0.4264427492626142,0.005480090904364136,287.1973507378823,272.30160835623184,0.006198406124898473,2.0
2006-01-10,303.74375000000003,196.17270833333336,,252.3395833333333,308.8645833333333,0.7564645833333333,274.4079166666666,2.370416666666667,200.62645833333332,574.589779836254,2.0,2.0,0.40680046943800247,0.005415687443324401,287.79345972680187,272.0765100845269,0.0060989404340293825,2.0
2006-01-11,103.00791666666667,90.64645833333333,,300.1875,312.3520833333333,0.8478833333333333,273.518125,2.07625,178.65416666666667,574.589779836254,2.0,2.0,0.42961972612184735,0.0057420909129081025,287.71990784025724,272.975593234047,0.006528016498657558,2.0
2006-01-12,,,,318.5708333333333,314.36875000000003,0.9136666666666667,273.26354166666664,1.8260416666666668,151.83916666666667,574.589779836254,2.0,2.0,0.43567280373610445,0.0060746455045339355,288.2867718864863,273.04722643623535,0.006562594534800652,2.0
2006-01-13,134.59416666666667,111.986875,,318.40833333333336,,0.9246041666666667,273.54875,1.5870833333333334,164.26250000000002,574.589779836254,2.0,2.0,0.42855408118189725,0.00628845299294048,289.0932466232269,,,2.0
2006-01-14,124.48583333333333,106.43333333333334,,318.2375,314.90416666666664,0.9396041666666667,273.21625,1.2260416666666667,140.66854166666667,574.589779836254,2.0,2.0,0.4369387410812386,0.006238538808390721,288.64340285454256,273.0782074831612,0.006580423025950668,2.0
2006-01-15,,,,323.24375000000003,316.36875,0.9110416666666666,273.705625,1.7225000000000001,130.07666666666668,574.589779836254,2.0,2.0,0.4248646492791183,0.006259138334393171,289.1763059417187,273.14436105285205,0.006614253364129964,2.0
2006-01-16,154.53020833333332,134.33895833333335,,316.0854166666667,316.91041666666666,0.9397083333333334,273.1320833333333,2.2020833333333334,117.48333333333333,574.589779836254,2.0,2.0,0.43893965183615147,0.006201605135949571,288.4705645966345,273.15,0.0066172968261999825,2.0
2006-01-17,237.01166666666666,200.42375,,305.7375,313.5625,0.9166666666666666,272.635,2.404166666666667,135.8372916666667,574.589779836254,2.0,2.0,0.4512241136913105,0.005804671202851598,287.0037584066375,273.08459664161194,0.006582539533866879,2.0
2006-01-18,135.12187500000002,122.03500000000001,,312.40416666666664,313.91875,0.9327916666666667,272.54833333333335,1.9677083333333334,117.80604166666666,574.589779836254,2.0,2.0,0.45331575894934434,0.005869728049689411,287.0779320127657,273.14896838790224,0.006616735409649428,2.0
2006-01-19,234.43291666666667,182.96270833333332,,293.19374999999997,309.55,0.7829041666666666,273.5020833333333,,,574.589779836254,2.0,2.0,0.42936356393862174,0.005262436560610155,286.5213061259312,272.3850812207524,0.006242573931841533,2.0
2006-01-20,167.39770833333333,140.89916666666667,,301.2104166666667,308.05625000000003,0.8971666666666667,272.41979166666664,1.616875,180.68375,574.589779836254,2.0,2.0,0.45577975331681775,0.005617861417961984,286.32858813127956,271.8753237292462,0.006020264270026584,2.0
2006-01-21,121.20979166666666,105.02520833333334,,311.44166666666666,311.91249999999997,0.9338958333333333,272.68125,1.663125,150.10270833333334,574.589779836254,2.0,2.0,0.45000302520429053,0.005947425330836455,287.4002943884697,272.86464507647577,0.0064704981653813795,2.0
2006-01-22,222.39041666666665,184.6241666666667,,315.03541666666666,315.65625,0.9376666666666668,272.9479166666667,,,574.589779836254,2.0,2.0,0.4435069637917047,0.006097271673107072,288.03197985058694,273.00125575788576,0.006541065042405818,2.0
2006-01-23,194.7302083333333,151.3502083333333,,307.2895833333333,,0.9159375,273.4710416666666,2.1129166666666666,170.788125,574.589779836254,2.0,2.0,0.4305645199176971,0.006199586011166845,288.7969603148569,,,2.0
2006-01-24,168.675625,135.8575,,315.4458333333333,315.94374999999997,0.9305833333333333,273.72416666666663,2.0225,131.18104166666666,574.589779836254,2.0,2.0,0.4246852481881074,0.006415291685869948,289.5781240496103,273.15,0.0066172968261999825,2.0
2006-01-25,175.38125,157.734375,,,,0.9251666666666667,273.1608333333333,1.3133333333333332,96.814375,574.589779836254,2.0,2.0,0.4384126822367949,0.006110638432599894,288.2744493780045,,,2.0
2006-01-26,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-01-27,,,,317.0520833333333,,0.8865416666666667,273.5025,,,574.589779836254,2.0,2.0,0.42972237328484897,0.0059886267357046824,288.3101479623501,,,2.0
2006-01-28,242.74958333333333,196.718125,,295.2895833333333,,0.7818854166666666,273.8483333333333,1.6822916666666667,184.376875,574.589779836254,2.0,2.0,0.4185321901947115,0.005423923776585915,287.25589928738844,,,2.0
2006-01-29,252.81875,191.98604166666667,,303.05833333333334,,0.8123041666666667,274.0589583333333,1.8177083333333333,155.26541666666665,574.589779836254,2.0,2.0,0.415197216750643,0.005690022476355923,288.12320640735055,,,2.0
2006-01-30,,,,295.55625000000003,,0.8551000000000001,273.42104166666667,1.2660416666666667,207.29333333333332,574.589779836254,2.0,2.0,0.4314976663020096,0.005739317551956065,287.61625567896107,,,2.0
2006-01-31,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-02-01,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-02-02,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-02-03,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-02-04,254.20770833333333,179.24208333333334,,271.71875,,0.8134104166666667,274.6608333333333,1.5804166666666666,164.61666666666667,574.589779836254,2.0,2.0,0.4013918429041848,0.005999819577594013,289.47860800180825,,,2.0
2006-02-05,152.8825,113.98562500000001,,269.0729166666667,,0.7824354166666666,274.4108333333333,,,574.589779836254,2.0,2.0,0.4069679250050464,0.005670023274760909,288.4204467117741,,,2.0
2006-02-06,151.379375,113.87458333333332,,317.72499999999997,,0.8780958333333334,273.50416666666666,1.4245833333333333,176.938125,574.589779836254,2.0,2.0,0.42992326043826545,0.0059711282439744925,288.2680675602401,,,2.0
2006-02-07,181.84208333333333,133.27208333333334,,308.7708333333333,,0.9071250000000001,273.02124999999995,1.2606249999999999,167.95729166666666,574.589779836254,2.0,2.0,0.4416579996056416,0.005930221475895823,287.6910272199984,,,2.0
2006-02-08,90.04041666666666,72.41395833333334,,314.94166666666666,,0.9238749999999999,273.97791666666666,0.9379166666666667,195.76250000000002,574.589779836254,2.0,2.0,0.418146590569173,0.006489326892182689,290.009174387485,,,2.0
2006-02-09,132.31770833333334,101.83666666666666,,321.75,,0.9424583333333333,273.81874999999997,1.6508333333333332,143.58729166666666,574.589779836254,2.0,2.0,0.4224048847948487,0.0065475343263821095,289.9962141585384,,,2.0
2006-02-10,,,,325.575,,0.9244166666666667,273.83187499999997,1.644375,138.91166666666666,574.589779836254,2.0,2.0,0.421691399304224,0.00642205783783164,289.70052488191715,,,2.0
2006-02-11,181.21479166666666,141.90083333333334,,318.3041666666667,,0.8707770833333334,,1.1856250000000002,180.96520833333332,574.589779836254,2.0,2.0,,,,,,2.0
2006-02-12,200.84,155.68666666666667,,307.1666666666667,,0.8696479166666666,274.21625,2.294166666666667,209.84625000000003,574.589779836254,2.0,2.0,0.4122036669341142,0.006190130118711862,289.5089917517793,,,2.0
2006-02-13,163.12895833333334,134.59479166666668,,275.53333333333336,,0.7890270833333334,273.5925,3.546875,191.39604166666666,574.589779836254,2.0,2.0,0.42782702142391194,0.005397696482698812,286.94307818718266,,,2.0
2006-02-14,244.819375,188.32229166666664,,264.81666666666666,,0.7712145833333333,272.4189583333333,3.2245833333333334,193.12229166666668,574.589779836254,2.0,2.0,0.45589744942645427,0.004839417317519666,284.4062447453315,,,2.0
2006-02-15,342.53125,233.34166666666667,,233.25,,0.6065229166666667,273.821875,3.096458333333333,167.10916666666665,574.589779836254,2.0,2.0,0.421778022755157,0.004132536373989388,284.05220292161175,,,2.0
2006-02-16,191.23291666666668,137.01666666666668,,241.20833333333334,,0.6751979166666667,273.38354166666664,2.8564583333333338,202.49708333333334,574.589779836254,2.0,2.0,0.4329364109667541,0.004528099075055937,284.592618767253,,,2.0
2006-02-17,227.69333333333336,160.71562500000002,,235.55208333333334,,0.83018125,272.1741666666666,1.70375,228.75458333333333,574.589779836254,2.0,2.0,0.46119997553917375,0.005129303378565176,284.87863272641493,,,2.0
2006-02-18,207.69625,142.55395833333333,,252.65416666666667,,0.9076875000000001,272.45374999999996,1.5804166666666666,202.22333333333333,574.589779836254,2.0,2.0,0.45501746718946273,0.005683961547933002,286.5248316285107,,,2.0
2006-02-19,195.4020833333333,141.049375,,290.61041666666665,,0.8766875000000001,272.9627083333333,1.3885416666666668,164.615625,574.589779836254,2.0,2.0,0.44318038799687626,0.0056897863423161265,287.0433170278906,,,2.0
2006-02-20,255.35104166666667,180.69020833333335,,297.17291666666665,,0.80880625,273.071875,2.44,120.59666666666668,574.589779836254,2.0,2.0,0.4403819046376662,0.005306635170067127,286.20582858089404,,,2.0
2006-02-21,175.443125,128.4825,,315.46250000000003,,0.8932083333333334,273.3020833333333,2.1593750000000003,175.92291666666665,574.589779836254,2.0,2.0,0.4350558363303842,0.005963066494577242,288.04970465286493,,,2.0
2006-02-22,234.85187499999998,153.63645833333334,,238.8083333333333,,0.76286875,274.0952083333333,1.7220833333333332,190.2145833333333,574.589779836254,2.0,2.0,0.4147554083403488,0.00547136315710436,287.6145894932283,,,2.0
2006-02-23,190.92479166666666,124.124375,,251.8395833333333,,0.7294729166666666,275.12312499999996,1.5662500000000001,209.45770833333336,574.589779836254,2.0,2.0,0.3890011207763879,0.005602053376792082,288.952802477463,,,2.0
2006-02-24,,,,265.48333333333335,,0.7344499999999999,274.52479166666666,,,574.589779836254,2.0,2.0,0.4047418872450424,0.005328412336992509,287.69223170070586,,,2.0
2006-02-25,140.2275,106.51083333333334,,285.25624999999997,,0.7916270833333333,274.51145833333334,2.4375,223.13770833333334,574.589779836254,2.0,2.0,0.40501310350850855,0.00574353399804036,288.70224079595044,,,2.0
2006-02-26,205.375,135.90062500000002,,236.87708333333333,,0.602125,275.17979166666663,1.6227083333333334,148.376875,574.589779836254,2.0,2.0,0.38769269390044064,0.004643019953649331,286.6500964444798,,,2.0
2006-02-27,352.3441666666667,218.74666666666667,,222.11249999999998,,0.48574791666666667,275.36291666666665,2.4697916666666666,138.245625,574.589779836254,2.0,2.0,0.382338473343339,0.003813833849382626,284.78866958750433,,,2.0
2006-02-28,242.7195833333333,157.75583333333333,,228.51250000000002,,0.49747500000000006,274.4452083333333,2.2422916666666666,187.11187500000003,574.589779836254,2.0,2.0,0.4065207878755804,0.0036848379404739065,283.55389968926994,,,2.0
2006-03-01,159.67458333333335,105.59395833333333,,263.73333333333335,,0.8444791666666666,274.008125,1.8595833333333334,201.24604166666666,574.589779836254,2.0,2.0,0.417236675964855,0.005931668562958782,288.6673097654903,,,2.0
2006-03-02,202.71562500000002,133.68104166666666,,279.60625,,0.8167041666666667,274.54125,2.1443749999999997,197.64854166666666,574.589779836254,2.0,2.0,0.4042658673106998,0.005968821676328447,289.2840061521437,,,2.0
2006-03-03,,,,304.12083333333334,,0.8609249999999999,273.8775,1.5754166666666667,189.63520833333334,574.589779836254,2.0,2.0,0.4197612402201209,0.00598518198533194,288.6690000010322,,,2.0
2006-03-04,157.93291666666667,122.97916666666667,,302.4791666666667,,0.9045416666666667,273.7745833333333,2.082291666666667,188.07520833333334,574.589779836254,2.0,2.0,0.4233263704148957,0.006254459683128397,289.2326142137937,,,2.0
2006-03-05,176.9177083333333,128.80729166666666,,308.5229166666667,,0.9070416666666666,273.81166666666667,,,574.589779836254,2.0,2.0,0.42222428469756573,0.006287376044261898,289.3487366287004,,,2.0
2006-03-06,291.24833333333333,197.18020833333333,,247.86666666666667,,0.7143333333333333,275.5214583333333,,,574.589779836254,2.0,2.0,0.37853925163885854,0.005650363460780807,289.4636034368865,,,2.0
2006-03-07,356.72979166666664,225.99375,,197.84375,,0.4149895833333333,276.05479166666663,,,574.589779836254,2.0,2.0,0.3634543040488362,0.003301400772724299,284.21643479816953,,,2.0
2006-03-08,346.3825,222.524375,,198.68125,,0.32698541666666664,276.2333333333333,2.229375,146.328125,574.589779836254,2.0,2.0,0.35782144640630825,0.0027954954905736146,283.13548703950016,,,2.0
2006-03-09,340.90479166666665,216.99375,,217.09166666666667,,0.5779958333333334,275.6827083333333,2.5745833333333334,156.54625000000001,574.589779836254,2.0,2.0,0.3748364711655919,0.004582536427277119,287.00018008538933,,,2.0
2006-03-10,192.20645833333333,138.963125,,273.84999999999997,,0.8152645833333333,274.263125,2.168125,138.26500000000001,574.589779836254,2.0,2.0,0.41126195889907224,0.0058483797688722965,288.71376283320836,,,2.0
2006-03-11,310.515625,226.70979166666666,,255.21666666666667,,0.7456208333333333,274.0827083333333,1.6041666666666667,165.27583333333334,574.589779836254,2.0,2.0,0.4148631534043228,0.005188547546365372,286.91258507597826,,,2.0
2006-03-12,233.90333333333334,150.74,,221.76666666666665,,0.5560937499999999,274.2077083333333,1.8991666666666667,142.654375,574.589779836254,2.0,2.0,0.4122652425576722,0.004087713843732241,284.31252073197567,,,2.0
2006-03-13,280.9325,216.4310416666667,,265.06458333333336,,0.7389166666666668,274.63124999999997,3.1622916666666665,150.67499999999998,574.589779836254,2.0,2.0,0.4012224555635717,0.0053935098088869655,287.95881176272826,,,2.0
2006-03-14,204.52979166666668,148.6975,,245.79166666666666,,0.7987208333333333,273.2577083333333,1.9383333333333332,187.66479166666667,574.589779836254,2.0,2.0,0.43576334176562503,0.005314006260971091,286.4069705328706,,,2.0
2006-03-15,,,,291.47083333333336,,0.8834708333333333,272.97249999999997,1.7616666666666667,146.77541666666667,574.589779836254,2.0,2.0,0.44297927181185653,0.005749895185648317,287.2007465978285,,,2.0
2006-03-16,132.915,91.99125,,309.51666666666665,,0.8860625,273.5677083333333,,,574.589779836254,2.0,2.0,0.42826398821203954,0.006021425773248675,288.4550456275612,,,2.0
2006-03-17,240.36687500000002,148.55979166666665,,280.20208333333335,,0.7681458333333334,274.035625,1.62,147.74625,574.589779836254,2.0,2.0,0.41642016506306895,0.0053960397858590844,287.3767594748202,,,2.0
2006-03-18,,,,268.3520833333333,,0.8027625,273.4441666666666,,,574.589779836254,2.0,2.0,0.43140035245651687,0.005413253923988088,286.83699761021865,,,2.0
2006-03-19,171.62249999999997,122.530625,,290.1770833333333,,0.8348270833333333,273.40708333333333,2.6629166666666664,178.17937500000002,574.589779836254,2.0,2.0,0.43224861166018097,0.005606604776159145,287.27510998043016,,,2.0
2006-03-20,131.4925,106.10395833333332,,312.90833333333336,,0.8980416666666667,273.4108333333333,1.7045833333333331,169.866875,574.589779836254,2.0,2.0,0.43226121648732097,0.006037925604207961,288.342174090842,,,2.0
2006-03-21,111.45083333333334,91.0075,,313.92291666666665,,0.9300208333333333,272.6995833333333,1.445625,174.82291666666666,574.589779836254,2.0,2.0,0.4497035350170859,0.0059263339458419835,287.36657094593085,,,2.0
2006-03-22,113.45791666666666,95.94166666666666,,312.34583333333336,,0.9007916666666667,273.384375,0.9004166666666666,184.64958333333334,574.589779836254,2.0,2.0,0.43230208590932384,0.006034779144297032,288.30669880609594,,,2.0
2006-03-23,166.42208333333335,128.569375,,307.29791666666665,,0.916875,273.3539583333333,2.096041666666667,178.16354166666667,574.589779836254,2.0,2.0,0.43361394548055016,0.006149199503281241,288.5584662522505,,,2.0
2006-03-24,,,,308.29583333333335,,0.9224375,273.5420833333333,1.049375,188.33041666666668,574.589779836254,2.0,2.0,0.42891730654597376,0.00626887642441513,289.03860900216665,,,2.0
2006-03-25,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-03-26,144.08229166666666,116.96,,310.71875,307.5083333333333,0.9213333333333334,270.54291666666666,1.2075,177.76479166666664,574.589779836254,2.0,2.0,0.4994828002804332,0.004930471021046222,282.7816745134291,272.1455088653072,0.006128565355813732,2.0
2006-03-27,143.66645833333334,113.16666666666667,,305.2895833333333,303.64166666666665,0.8825416666666667,270.4504166666666,1.31125,187.89041666666665,574.589779836254,2.0,2.0,0.5002067133322826,0.004724607860353115,282.17843460382113,270.83336832089316,0.005611052906520594,2.0
2006-03-28,140.788125,100.3575,,311.50624999999997,315.65625,0.9179166666666667,271.55125,1.6120833333333333,197.94354166666668,574.589779836254,2.0,2.0,0.4767293688195359,0.005330239844974248,284.7648073520123,273.1066453330754,0.006594559319322901,2.0
2006-03-29,,,,311.69166666666666,313.95,0.9079583333333333,271.60291666666666,1.2362499999999998,204.94541666666666,574.589779836254,2.0,2.0,0.4750159759617678,0.00530245974131146,284.74475194814636,273.11243660467585,0.006597186761924868,2.0
2006-03-30,132.20208333333332,105.04583333333333,,283.2583333333333,302.53541666666666,0.8857083333333334,270.48979166666663,1.5477083333333335,220.66791666666666,574.589779836254,2.0,2.0,0.500293495904439,0.004721377327733976,282.21188494791244,270.8027500545156,0.005563386878592019,2.0
2006-03-31,114.63229166666667,97.39208333333333,,,,0.8889583333333334,270.6222916666666,2.2435416666666668,171.9375,574.589779836254,2.0,2.0,0.4983914599475772,0.004776953120292536,282.4816048338652,,,2.0
2006-04-01,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-02,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-03,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-04,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-05,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-06,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-07,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-08,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-09,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-10,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-11,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-12,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-13,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-14,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-15,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-16,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-17,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-18,,,,,,,,,,574.589779836254,2.0,2.0,,,,,,2.0
2006-04-19,176.38333333333333,129.62166666666667,,219.36875,303.8520833333333,0.4939166666666667,271.89166666666665,2.9589583333333334,177.345625,574.589779836254,2.0,2.0,0.4681665411606056,0.002999307493754841,279.3354425673261,270.7059048223868,0.005524634713338279,2.0
2006-04-20,265.388125,186.6925,,196.82500000000002,296.46666666666664,0.39391666666666664,272.01208333333335,3.2445833333333334,189.53083333333333,574.589779836254,2.0,2.0,0.46538263817888886,0.002412683253044838,278.0014078067335,269.02003447973993,0.004866071234502548,2.0
2006-04-21,259.43,179.271875,,191.47083333333333,292.66875,0.3612916666666666,271.55875,2.2312499999999997,128.96,574.589779836254,2.0,2.0,0.47516535767396323,0.0021697517932407037,276.9472348375054,268.10848883811667,0.004563287723661263,2.0
2006-04-22,251.00041666666667,169.91708333333332,,188.53125,288.04791666666665,0.4356041666666666,270.6858333333333,2.146875,112.32083333333334,574.589779836254,2.0,2.0,0.49425514536106596,0.0025035242836103718,276.90267387478565,267.3441500979299,0.004368610946562769,2.0
2006-04-23,271.15375,181.69083333333333,,180.61458333333334,285.43541666666664,0.3997916666666667,270.31374999999997,2.6989583333333336,112.24062500000001,574.589779836254,2.0,2.0,0.5044493860422338,0.0021431194746403728,275.6444317167776,267.15648740098055,0.004279098899561464,2.0
2006-04-24,245.95479166666667,162.118125,,181.1916666666667,285.59999999999997,0.43964583333333335,269.6020833333333,2.2889583333333334,129.56458333333333,574.589779836254,2.0,2.0,0.518025885556631,0.0022996594004471575,275.32088434813113,267.06687981109627,0.004283000580725087,2.0
2006-04-25,210.135,137.98854166666666,,209.01250000000002,290.1166666666667,0.41004166666666664,269.84625,2.1525000000000003,125.166875,574.589779836254,2.0,2.0,0.5129465282146523,0.002013031162973892,274.8591677565867,268.3256672287678,0.004601972030867988,2.0
2006-04-26,122.184375,91.439375,,243.97916666666666,294.2291666666667,0.7167291666666666,269.30833333333334,1.8260416666666668,146.02625,574.589779836254,2.0,2.0,0.5256003047590642,0.0034344059830393107,277.85389437504483,269.0156673494171,0.0048836695454582135,2.0
2006-04-27,176.5275,125.72104166666666,,218.07083333333333,288.66875,,269.8879166666666,,,574.589779836254,2.0,2.0,0.5133003011230577,,,267.5462619099557,0.004455359723377263,2.0
2006-04-28,241.87041666666667,166.56645833333332,,207.84583333333333,291.5104166666667,0.5923541666666666,269.6889583333333,1.8393749999999998,119.81520833333333,574.589779836254,2.0,2.0,0.515805900857961,0.0029509993704521158,277.0302262597299,268.1355151656672,0.004595127102272655,2.0
2006-04-29,178.5041666666667,121.49374999999999,,220.75208333333333,293.86041666666665,0.4753958333333333,270.8670833333333,2.9214583333333333,146.58374999999998,574.589779836254,2.0,2.0,0.49172652204242207,0.0026132852399398544,277.3635359579503,269.1308658079791,0.004878982081451233,2.0
2006-04-30,211.41020833333334,146.49125,,225.64583333333334,296.0541666666667,0.47491666666666665,269.9760416666666,2.0229166666666667,148.09020833333332,574.589779836254,2.0,2.0,0.511507688719236,0.0024291586471801014,276.01957680032496,269.0788344035621,0.004917476879503499,2.0
2006-05-01,261.28458333333333,171.05437500000002,,226.69375,299.87708333333336,0.5238333333333334,269.2597916666667,1.249375,182.01999999999998,574.589779836254,2.0,2.0,0.5247134434201297,0.002543615970865199,275.5920068752659,269.4440079529965,0.005014565710802848,2.0
2006-05-02,200.15374999999997,130.32291666666666,,217.89374999999998,,0.5645416666666666,270.17187499999994,1.8520833333333335,138.78583333333333,574.589779836254,2.0,2.0,0.5063526000449847,0.002947166490433992,277.5004808361644,,,2.0
2006-05-03,196.35229166666667,126.56791666666668,,222.13125,296.37083333333334,0.3632708333333334,270.483125,1.9454166666666666,95.29541666666667,574.589779836254,2.0,2.0,0.5003809626944261,0.0019276565563936263,275.2799428759658,269.18385837905214,0.004923838080911306,2.0
2006-05-04,149.84416666666667,103.91854166666667,,247.44375,296.51458333333335,0.49241666666666667,270.26854166666664,1.88,169.43541666666667,574.589779836254,2.0,2.0,0.5050572063846067,0.002564475646790082,276.64700591015696,269.5173390785028,0.005002708383117157,2.0
2006-05-05,203.85979166666667,173.73833333333334,,254.0583333333333,306.14375,0.6425416666666667,270.2277083333333,2.9747916666666665,211.23270833333333,574.589779836254,2.0,2.0,0.5055488046828808,0.003309626551203688,278.45701121459354,271.07773536276227,0.005670751973974575,2.0
2006-05-06,228.1833333333333,175.42916666666667,,216.84583333333333,298.09375,0.5296875,270.2689583333333,2.5727083333333334,154.89124999999999,574.589779836254,2.0,2.0,0.5036981065173246,0.0027042381362261266,276.9970975460132,269.39175279129427,0.005007122521520285,2.0
2006-05-07,258.87145833333335,185.24270833333333,,182.225,290.89166666666665,0.3443958333333333,270.37375,4.760416666666667,132.80479166666666,574.589779836254,2.0,2.0,0.5024051786201623,0.0017966359514213059,274.84602821511646,268.22005278901514,0.004567896742731763,2.0
2006-05-08,246.27166666666668,164.91875000000002,,184.53333333333333,289.1875,0.31014583333333334,270.2547916666667,3.4112500000000003,162.03333333333333,574.589779836254,2.0,2.0,0.5037786823961575,0.00160961247722196,274.26198716075055,267.39575484993725,0.004350355924343817,2.0
2006-05-09,233.20458333333332,148.83708333333334,,207.025,292.17291666666665,0.3600208333333333,270.90999999999997,2.1220833333333333,130.08333333333334,574.589779836254,2.0,2.0,0.4886738785799951,0.0019785618970900184,275.830386650935,268.07130862356934,0.004574564420762601,2.0
2006-05-10,247.15666666666667,150.29625000000001,,199.4333333333333,292.4208333333333,0.4034166666666667,269.36083333333335,2.51625,170.73958333333334,574.589779836254,2.0,2.0,0.5231415892231416,0.001974972641582224,274.2798830319277,268.4482094197202,0.00470532065336341,2.0
