date,t,rh,t2,rh2,u,wd,sin,sout,lin,lout,sr50,tiltx,tilty,p,zu,zt2,zt,zq,rho,q,teq,ts,qs
2017-08-29,273.84304166666664,0.9145520833333333,0.8774791666666667,91.09250000000002,1.0653333333333335,194.93270833333335,196.34372916666666,125.56732083333333,296.4785416666667,314.5129166666667,,-1.7540625,-2.8539791666666665,556.5862991306207,2.2825468600764087,,1.5525468600764087,1.5525468600764087,0.39746153086462194,0.006541493830269745,290.0017582833058,272.5335237171084,0.006522672624521045
2017-08-30,273.9406041666667,0.94269375,1.0893333333333333,93.66104166666668,0.8479166666666668,205.0593125,213.74664583333333,116.70708125,303.7270833333333,317.9135416666667,,-1.7192291666666666,-2.6808541666666668,556.5862991306207,2.283549725405922,,1.5535497254059216,1.5535497254059216,0.39569246399376806,0.006803954546226028,290.74467197053843,273.0454517012368,0.006779739044697432
2017-08-31,273.90377083333334,0.9422916666666667,0.9851875,93.58,,220.5235625,169.73414166666666,80.19751875,314.07,313.265625,,-1.6795416666666665,-2.5326875,556.5862991306207,2.284552590735435,,1.5545525907354347,1.5545525907354347,0.3965338309814557,0.006773374318963736,290.6331297776725,272.7947557768625,0.006654446978031264
2017-09-01,273.66687499999995,0.9617708333333334,0.8109166666666666,95.43916666666667,,225.20622916666665,203.66945833333332,159.65427083333333,312.7625,315.89208333333335,,-1.6676041666666668,-2.4731666666666667,556.5862991306207,2.2855554560649476,,1.5555554560649476,1.5555554560649476,0.4029566545028984,0.0068110601825967345,290.49392455144874,272.94844408407124,0.006732313595588293
2017-09-02,273.8890416666666,0.950875,0.9971666666666666,93.89354166666668,,189.314125,168.36447916666665,127.46216666666668,316.60166666666663,315.62916666666666,,-1.6185,-2.4695,556.5862991306207,2.2865583213944602,,1.5565583213944605,1.5565583213944605,0.397461051723394,0.006834467966018651,290.7701062274655,273.03803554246224,0.006772440310287872
2017-09-03,273.20604166666664,0.9262625,0.4169583333333333,91.314375,,226.63958333333335,225.66829166666665,153.2140625,293.78229166666665,,,-1.5665624999999999,-2.38675,556.5862991306207,2.2875611867239733,,1.5575611867239731,1.5575611867239731,0.4134970247280573,0.006337844761487784,288.8741438004589,,
2017-09-04,272.6819166666666,0.8640895833333334,-0.1479583333333333,85.40083333333332,1.0768541666666667,189.06958333333333,284.3712708333333,141.61633333333333,263.13645833333334,310.05312499999997,,-1.5606875,-2.3003750000000003,556.5862991306207,2.2885640520534865,,1.5585640520534862,1.5585640520534862,0.42482737099078954,0.005711927120778223,286.81229555599737,271.79621712059924,0.0061585693787981005
2017-09-05,273.8378125,0.8911791666666667,0.8109999999999999,89.17645833333334,,207.11416666666665,250.10412499999998,71.38740416666667,288.0225,314.9604166666667,,-1.5479583333333335,-2.2564375,556.5862991306207,2.289566917382999,,1.5595669173829991,1.5595669173829991,0.398153470534885,0.006348341725723107,289.52459856219923,273.0031855908157,0.006751797583601219
2017-09-06,273.0411875,0.8694604166666666,0.18612499999999998,85.638125,,185.88116666666667,240.18070625,115.78137083333333,275.851875,311.99645833333335,,-1.5884791666666667,-2.2781041666666666,556.5862991306207,2.2905697827125118,,1.560569782712512,1.560569782712512,0.41716382898384446,0.005883187210063379,287.5915851367801,272.3675218281481,0.006429524527933758
2017-09-07,273.2849166666667,0.8952083333333333,0.14504166666666668,90.159375,1.1036249999999999,157.44058333333334,206.34104166666668,57.77702708333334,279.2127083333333,312.08208333333334,,-1.6004375,-2.3440208333333334,556.5862991306207,2.291572648042025,,1.5615726480420251,1.5615726480420251,0.4112300329825709,0.006123967589749739,288.42606770385805,272.59916873882395,0.006543703663426087
