date,t,rh,u,wd,sin,sout,lin,lout,sr50,p,zu,zt,rho,q,teq,ts,qs,zq
2018-09-23,271.7519375,0.5917270833333332,2.1006875,254.70416666666668,333.1501916666667,227.14230625000002,218.9918749999999,288.825,,533.8999999999997,2.006301577669904,1.4990412621359221,0.4188226198500698,0.003789704444181376,281.15257974360827,267.6024543736242,0.004785463512892726,1.4990412621359221
2018-09-24,272.2023541666665,0.50736875,1.7196249999999997,229.53872916666663,317.0561604166666,219.71928333333332,199.43479166666665,,,532.5833333333334,2.004845266990291,1.4978762135922332,0.40683330007583135,0.0033962615871475682,280.6238148297079,,,1.4978762135922332
2018-09-25,271.8018749999999,0.47364791666666667,1.8886249999999993,211.01041666666666,309.1051166666667,212.05871666666667,194.6237499999999,283.18625000000003,,531.6458333333334,2.0033889563106797,1.4967111650485438,0.4139090886572226,0.0030317787736070527,279.32580367499844,266.35593059318995,0.004428257313038949,1.4967111650485438
2018-09-26,271.186625,0.4717458333333333,2.0464374999999997,239.96229166666674,313.33277916666674,213.72258333333335,198.65499999999997,283.49229166666663,,531.9395833333334,2.001932645631068,1.4955461165048547,0.42871575193084294,0.002876806638695531,278.3320665109657,266.53766999487374,0.004446253189015042,1.4955461165048547
2018-09-27,270.70464583333336,0.5929458333333333,1.8402500000000002,217.9376041666667,312.72656874999996,212.76346875000002,203.47854166666664,,,532.3291666666664,2.0004763349514554,1.494381067961165,0.43959355332971123,0.0034584443479969743,279.29590574277086,,,1.494381067961165
2018-09-28,269.97835416666663,0.5375625,1.8006458333333335,233.88083333333338,299.08881875000003,198.3360416666667,193.72604166666665,279.60375000000005,,532.4145833333333,1.9990200242718454,1.4932160194174757,0.4549644814400309,0.002964098643448485,277.35023656429263,265.65585786889585,0.004207613087158061,1.4932160194174757
2018-09-29,270.054125,0.5277270833333334,2.0725833333333337,229.87550000000002,309.2444854166667,207.1920354166667,194.50416666666672,280.40666666666664,0.7800000000000002,532.3041666666666,1.9975637135922322,1.4920509708737864,0.4532116871534401,0.0029188984615204226,277.3131523685709,265.7911710818133,0.004232313762793027,1.4920509708737864
2018-09-30,269.8398333333333,0.5742458333333335,2.207333333333333,240.53958333333333,299.6255833333334,198.69454166666662,196.47312499999995,,0.7969791666666666,531.5791666666668,1.9961074029126218,1.4908859223300972,0.4550445387456774,0.0031236157910041543,277.60627920529754,,,1.4908859223300972
2018-10-01,268.916875,0.4387666666666667,2.284874999999999,246.95331250000004,308.16278958333334,202.7002166666667,174.57416666666668,271.5445833333334,,531.1937500000001,1.99465109223301,1.4897208737864072,0.47668456975213297,0.0022566667080204596,274.536267452317,263.9182252197988,0.003725565570384641,1.4897208737864072
2018-10-02,269.3404999999999,0.18607291666666673,2.9596458333333344,160.8930833333333,323.44949374999993,213.96966875,154.07833333333335,266.73041666666666,,530.2604166666666,1.9931947815533977,1.4885558252427185,0.46680395898533833,0.0010132427683221346,271.865278896667,263.0341518961008,0.003402616294946735,1.4885558252427185
2018-10-03,268.18122916666664,0.26871874999999995,2.137,201.21833333333336,318.91556041666666,210.39120416666665,157.52041666666668,265.2377083333333,,529.7791666666664,1.991738470873787,1.487390776699029,0.4887438142077342,0.0013014590318513543,271.4280318736736,262.6423185871301,0.003340777074224963,1.487390776699029
2018-10-04,265.729,0.6911416666666668,2.0072916666666667,245.68991666666662,286.42341666666664,191.1281041666667,209.12020833333338,274.5508333333333,,529.6562499999999,1.9902821601941738,1.4862257281553397,0.5302550480156882,0.0026116971462532604,272.25721511762447,264.82872498556867,0.0038715682818670476,1.4862257281553397
2018-10-05,264.9464791666666,0.6676666666666667,1.445583333333334,232.90874999999997,307.0548541666667,201.67629166666666,193.26874999999995,264.6127083333333,,529.2541666666666,1.9888258495145632,1.4850606796116506,0.5417655838191416,0.0023825212452729424,270.9077717938582,262.33502364353956,0.0033410666791679725,1.4850606796116506
2018-10-06,264.6102916666667,0.4846812499999998,1.9655833333333332,238.27104166666666,266.77389583333337,185.6875229166667,175.96625000000003,252.6022916666667,,528.5708333333334,1.9873695388349513,1.4838956310679612,0.5461098932669178,0.0016984559840422327,268.86251365767816,259.24417689734474,0.0026901034332903434,1.4838956310679612
2018-10-07,262.85229166666664,0.5235250000000001,2.7290208333333332,243.78004166666668,257.2931875,185.59185416666665,169.68395833333335,248.6358333333333,,527.4291666666668,1.9859132281553398,1.4827305825242718,0.5711356299544365,0.0015764548705272385,266.8083976598015,258.4196660688047,0.002309461400332637,1.4827305825242718
2018-10-08,263.4677916666665,0.5402854166666667,1.7598124999999996,214.90416666666667,287.5268125,206.1510625,176.05666666666664,250.4870833333333,0.6842916666666666,527.0375000000003,1.9844569174757287,1.4815655339805824,0.5607892070279075,0.00172516402650538,267.7924665318313,258.70362808281834,0.002665059889256999,1.4815655339805824
